card,money,cash_type_card,cash_type_cash,coffee_name_Americano,coffee_name_Americano with Milk,coffee_name_Cappuccino,coffee_name_Cocoa,coffee_name_Cortado,coffee_name_Espresso,coffee_name_Hot Chocolate,coffee_name_Latte
ANON-0000-0000-0766,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0767,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0767,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0040,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0040,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0690,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0276,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0696,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0570,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0571,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0571,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0333,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0768,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0769,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0764,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0770,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0510,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0771,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0771,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0772,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0696,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0570,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0773,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0510,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0313,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0774,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0775,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0776,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0702,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0702,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0702,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0777,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0777,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0258,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0258,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0778,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0779,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0779,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0779,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0779,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0012,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0054,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0003,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0003,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0780,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0780,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0781,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0781,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0683,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0782,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0783,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0012,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0784,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0690,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0785,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0019,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0355,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0494,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0696,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0690,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0786,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0570,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0570,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0787,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0650,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0650,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0455,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0788,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0788,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0012,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0789,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0790,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0791,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0792,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0550,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0696,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0097,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0385,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0793,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0700,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0141,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0141,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0274,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-0751,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0794,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0726,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0795,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0796,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0225,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0797,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0798,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0799,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0789,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0791,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0696,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0696,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0276,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0800,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0402,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-0402,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0801,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0696,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0276,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0141,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0802,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0803,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0803,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0804,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0805,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-0040,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0040,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0518,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0806,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0807,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0808,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0809,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0804,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0810,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0810,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0788,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0788,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0811,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0811,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0812,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0813,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0813,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0637,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0637,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0696,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0402,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-0570,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0570,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0084,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0683,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0683,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0276,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0141,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0814,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0137,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0815,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0815,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-0682,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0141,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0334,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0816,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0040,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0817,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0276,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0276,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0141,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0141,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0818,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0818,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0819,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0820,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0715,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0821,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0347,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0276,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0276,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0822,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0696,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0823,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0683,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0242,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0824,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0824,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0707,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0825,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0826,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0819,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0819,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0827,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0159,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0828,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0828,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0257,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0329,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0695,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0804,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0683,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0570,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0829,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0830,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-0831,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0831,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0832,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0833,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0834,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0225,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0835,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0835,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0836,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0206,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0799,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0703,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0571,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0571,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0837,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0838,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0838,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0375,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0375,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0734,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0839,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
